tracking_timestamp_us,utc_timestamp_ns,session_uid,tx_odometry_device,ty_odometry_device,tz_odometry_device,qx_odometry_device,qy_odometry_device,qz_odometry_device,qw_odometry_device,device_linear_velocity_x_odometry,device_linear_velocity_y_odometry,device_linear_velocity_z_odometry,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_odometry,gravity_y_odometry,gravity_z_odometry,quality_score
155710531,1686767228510845207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.730369,-4.222964,-0.034608,-0.361515,0.662159,0.297176,0.585268,0.624791,-0.728837,-0.191338,-0.691477,0.032242,-0.046564,0.000000,0.000000,-9.810000,1.0
155711485,1686767228511799207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.729773,-4.223660,-0.034791,-0.361728,0.662064,0.297376,0.585143,0.624620,-0.728986,-0.193209,-0.691081,0.040701,-0.041259,0.000000,0.000000,-9.810000,1.0
155712484,1686767228512798207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.729149,-4.224388,-0.034986,-0.361949,0.661967,0.297584,0.585010,0.624870,-0.729050,-0.195487,-0.687233,0.048321,-0.040498,0.000000,0.000000,-9.810000,1.0
155713484,1686767228513798207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.728524,-4.225118,-0.035182,-0.362171,0.661872,0.297792,0.584874,0.624138,-0.729325,-0.196866,-0.691848,0.052210,-0.036110,0.000000,0.000000,-9.810000,1.0
155714483,1686767228514797207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.727901,-4.225847,-0.035379,-0.362393,0.661779,0.298002,0.584735,0.623547,-0.729539,-0.198135,-0.696141,0.059608,-0.028634,0.000000,0.000000,-9.810000,1.0
155715528,1686767228515842207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.727249,-4.226609,-0.035587,-0.362625,0.661685,0.298224,0.584584,0.622762,-0.729776,-0.199447,-0.702175,0.067588,-0.021908,0.000000,0.000000,-9.810000,1.0
155716481,1686767228516795207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.726656,-4.227306,-0.035778,-0.362839,0.661601,0.298427,0.584443,0.622121,-0.729986,-0.201209,-0.706784,0.076712,-0.021353,0.000000,0.000000,-9.810000,1.0
155717481,1686767228517795207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.726034,-4.228036,-0.035980,-0.363065,0.661515,0.298641,0.584291,0.621524,-0.730146,-0.202894,-0.711133,0.084609,-0.021623,0.000000,0.000000,-9.810000,1.0
155718480,1686767228518794207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.725413,-4.228766,-0.036184,-0.363293,0.661430,0.298854,0.584136,0.621522,-0.730099,-0.204366,-0.711036,0.091968,-0.021008,0.000000,0.000000,-9.810000,1.0
155719479,1686767228519793207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.724791,-4.229496,-0.036388,-0.363521,0.661349,0.299066,0.583978,0.621626,-0.729905,-0.204982,-0.710539,0.097279,-0.015028,0.000000,0.000000,-9.810000,1.0
155720524,1686767228520838207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.724141,-4.230259,-0.036603,-0.363757,0.661266,0.299289,0.583810,0.621764,-0.729601,-0.205744,-0.709417,0.104828,-0.009485,0.000000,0.000000,-9.810000,1.0
155721478,1686767228521792207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.723548,-4.230955,-0.036800,-0.363973,0.661194,0.299492,0.583653,0.621426,-0.729399,-0.206269,-0.711671,0.112955,-0.003149,0.000000,0.000000,-9.810000,1.0
155722477,1686767228522791207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.722927,-4.231684,-0.037007,-0.364199,0.661121,0.299705,0.583485,0.621033,-0.729215,-0.207634,-0.713156,0.122804,-0.004769,0.000000,0.000000,-9.810000,1.0
155723476,1686767228523790207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.722307,-4.232414,-0.037215,-0.364429,0.661049,0.299917,0.583314,0.619972,-0.729153,-0.208571,-0.719396,0.129429,-0.006504,0.000000,0.000000,-9.810000,1.0
155724476,1686767228524790207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.721687,-4.233143,-0.037424,-0.364663,0.660977,0.300129,0.583140,0.618940,-0.729077,-0.209812,-0.724375,0.132708,-0.014545,0.000000,0.000000,-9.810000,1.0
155725520,1686767228525834207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.721041,-4.233905,-0.037643,-0.364910,0.660900,0.300349,0.582960,0.618323,-0.728801,-0.210148,-0.725662,0.128541,-0.019730,0.000000,0.000000,-9.810000,1.0
155726474,1686767228526788207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.720451,-4.234601,-0.037844,-0.365137,0.660827,0.300549,0.582797,0.618058,-0.728505,-0.210842,-0.723512,0.123631,-0.028937,0.000000,0.000000,-9.810000,1.0
155727473,1686767228527787207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.719833,-4.235329,-0.038055,-0.365376,0.660748,0.300757,0.582631,0.617849,-0.728099,-0.210675,-0.720522,0.114538,-0.032857,0.000000,0.000000,-9.810000,1.0
155728473,1686767228528787207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.719215,-4.236057,-0.038266,-0.365613,0.660666,0.300965,0.582467,0.617332,-0.727801,-0.210209,-0.719530,0.107108,-0.032320,0.000000,0.000000,-9.810000,1.0
155729496,1686767228529810207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.718584,-4.236802,-0.038480,-0.365854,0.660580,0.301181,0.582302,0.616025,-0.727729,-0.208990,-0.724386,0.098893,-0.024816,0.000000,0.000000,-9.810000,1.0
155730517,1686767228530831207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.717955,-4.237546,-0.038693,-0.366093,0.660492,0.301400,0.582138,0.614997,-0.727705,-0.208847,-0.725514,0.091205,-0.025943,0.000000,0.000000,-9.810000,1.0
155731470,1686767228531784207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.717369,-4.238240,-0.038893,-0.366316,0.660406,0.301605,0.581988,0.613853,-0.727852,-0.209598,-0.726691,0.084007,-0.034824,0.000000,0.000000,-9.810000,1.0
155732470,1686767228532784207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.716755,-4.238968,-0.039103,-0.366552,0.660313,0.301818,0.581835,0.613624,-0.727800,-0.210727,-0.720047,0.075764,-0.045826,0.000000,0.000000,-9.810000,1.0
155733469,1686767228533783207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.716142,-4.239696,-0.039314,-0.366788,0.660216,0.302028,0.581687,0.612682,-0.727966,-0.211277,-0.719154,0.066404,-0.051436,0.000000,0.000000,-9.810000,1.0
155734468,1686767228534782207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.715529,-4.240424,-0.039525,-0.367022,0.660115,0.302240,0.581544,0.611954,-0.728015,-0.210614,-0.716893,0.050154,-0.049495,0.000000,0.000000,-9.810000,1.0
155735513,1686767228535827207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.714890,-4.241185,-0.039745,-0.367265,0.660005,0.302465,0.581399,0.610355,-0.728334,-0.210151,-0.720373,0.032863,-0.049248,0.000000,0.000000,-9.810000,1.0
155736467,1686767228536781207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.714308,-4.241880,-0.039946,-0.367484,0.659900,0.302673,0.581272,0.609167,-0.728608,-0.210359,-0.720901,0.022233,-0.049188,0.000000,0.000000,-9.810000,1.0
155737466,1686767228537780207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.713700,-4.242609,-0.040156,-0.367712,0.659787,0.302894,0.581140,0.607979,-0.728935,-0.210796,-0.721188,0.015635,-0.046161,0.000000,0.000000,-9.810000,1.0
155738466,1686767228538780207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.713093,-4.243337,-0.040367,-0.367937,0.659675,0.303117,0.581009,0.607125,-0.729157,-0.210969,-0.719417,0.012030,-0.036575,0.000000,0.000000,-9.810000,1.0
155739465,1686767228539779207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.712486,-4.244066,-0.040578,-0.368157,0.659562,0.303343,0.580880,0.606348,-0.729339,-0.210763,-0.716942,0.002428,-0.027291,0.000000,0.000000,-9.810000,1.0
155740510,1686767228540824207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.711853,-4.244829,-0.040798,-0.368383,0.659443,0.303583,0.580746,0.605139,-0.729708,-0.211266,-0.717273,-0.004015,-0.021009,0.000000,0.000000,-9.810000,1.0
155741463,1686767228541777207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.711276,-4.245525,-0.041001,-0.368587,0.659334,0.303803,0.580625,0.604278,-0.730030,-0.212532,-0.715612,-0.009416,-0.021940,0.000000,0.000000,-9.810000,1.0
155742463,1686767228542777207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.710673,-4.246255,-0.041214,-0.368801,0.659218,0.304036,0.580500,0.602783,-0.730508,-0.213546,-0.719038,-0.013910,-0.018978,0.000000,0.000000,-9.810000,1.0
155743462,1686767228543776207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.710071,-4.246985,-0.041428,-0.369014,0.659101,0.304270,0.580374,0.601580,-0.730985,-0.215628,-0.720318,-0.010377,-0.019250,0.000000,0.000000,-9.810000,1.0
155744461,1686767228544775207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.709470,-4.247716,-0.041644,-0.369228,0.658985,0.304505,0.580246,0.600026,-0.731518,-0.217041,-0.725542,-0.008848,-0.014936,0.000000,0.000000,-9.810000,1.0
155745506,1686767228545820207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.708843,-4.248481,-0.041872,-0.369451,0.658865,0.304753,0.580111,0.599127,-0.731817,-0.218513,-0.726019,-0.009308,-0.011582,0.000000,0.000000,-9.810000,1.0
155746460,1686767228546774207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.708272,-4.249179,-0.042081,-0.369653,0.658755,0.304981,0.579988,0.598361,-0.731967,-0.219062,-0.727133,-0.012038,-0.002873,0.000000,0.000000,-9.810000,1.0
155747459,1686767228547773207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.707674,-4.249911,-0.042301,-0.369861,0.658641,0.305222,0.579857,0.598202,-0.731944,-0.220394,-0.723806,-0.009962,0.003411,0.000000,0.000000,-9.810000,1.0
155748458,1686767228548772207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.707076,-4.250643,-0.042522,-0.370067,0.658530,0.305463,0.579725,0.598174,-0.731810,-0.221695,-0.719845,-0.005702,0.011436,0.000000,0.000000,-9.810000,1.0
155749458,1686767228549772207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.706478,-4.251374,-0.042744,-0.370270,0.658422,0.305705,0.579590,0.597580,-0.731807,-0.223092,-0.720690,0.000834,0.019279,0.000000,0.000000,-9.810000,1.0
155750509,1686767228550823207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.705850,-4.252144,-0.042979,-0.370484,0.658311,0.305962,0.579444,0.596170,-0.731981,-0.224634,-0.727992,0.007144,0.024662,0.000000,0.000000,-9.810000,1.0
155751456,1686767228551770207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.705286,-4.252838,-0.043193,-0.370678,0.658212,0.306195,0.579309,0.594907,-0.732085,-0.226142,-0.734811,0.013737,0.028368,0.000000,0.000000,-9.810000,1.0
155752456,1686767228552770207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.704691,-4.253570,-0.043420,-0.370884,0.658110,0.306443,0.579162,0.594379,-0.731959,-0.228108,-0.735760,0.020876,0.028984,0.000000,0.000000,-9.810000,1.0
155753455,1686767228553769207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.704097,-4.254302,-0.043649,-0.371090,0.658010,0.306688,0.579014,0.594546,-0.731573,-0.230046,-0.731550,0.029328,0.030666,0.000000,0.000000,-9.810000,1.0
155754454,1686767228554768207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.703503,-4.255033,-0.043880,-0.371297,0.657913,0.306932,0.578862,0.593751,-0.731424,-0.231470,-0.735099,0.035966,0.033977,0.000000,0.000000,-9.810000,1.0
155755499,1686767228555813207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.702883,-4.255798,-0.044122,-0.371514,0.657814,0.307189,0.578700,0.592705,-0.731308,-0.232745,-0.740510,0.041043,0.036986,0.000000,0.000000,-9.810000,1.0
155756453,1686767228556767207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.702318,-4.256496,-0.044345,-0.371714,0.657724,0.307425,0.578549,0.591805,-0.731186,-0.233955,-0.744987,0.046840,0.039887,0.000000,0.000000,-9.810000,1.0
155757452,1686767228557766207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.701727,-4.257227,-0.044580,-0.371924,0.657631,0.307672,0.578387,0.591385,-0.730935,-0.235661,-0.745125,0.055317,0.040801,0.000000,0.000000,-9.810000,1.0
155758451,1686767228558765207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.701136,-4.257958,-0.044816,-0.372135,0.657541,0.307918,0.578223,0.590835,-0.730705,-0.237222,-0.745930,0.061844,0.041005,0.000000,0.000000,-9.810000,1.0
155759450,1686767228559764207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.700546,-4.258689,-0.045054,-0.372348,0.657451,0.308164,0.578057,0.589626,-0.730691,-0.238796,-0.751261,0.064153,0.036426,0.000000,0.000000,-9.810000,1.0
155760495,1686767228560809207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.699929,-4.259453,-0.045305,-0.372574,0.657356,0.308420,0.577883,0.588715,-0.730611,-0.240534,-0.753821,0.066166,0.030406,0.000000,0.000000,-9.810000,1.0
155761449,1686767228561763207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.699367,-4.260151,-0.045535,-0.372783,0.657268,0.308652,0.577724,0.588101,-0.730506,-0.241947,-0.754296,0.065975,0.024962,0.000000,0.000000,-9.810000,1.0
155762448,1686767228562762207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.698780,-4.260881,-0.045778,-0.373004,0.657176,0.308894,0.577558,0.587645,-0.730374,-0.243398,-0.753128,0.068283,0.021791,0.000000,0.000000,-9.810000,1.0
155763448,1686767228563762207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.698192,-4.261612,-0.046021,-0.373225,0.657082,0.309136,0.577392,0.586953,-0.730290,-0.243955,-0.753777,0.063584,0.021123,0.000000,0.000000,-9.810000,1.0
155764447,1686767228564761207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.697606,-4.262342,-0.046266,-0.373445,0.656988,0.309377,0.577227,0.586135,-0.730298,-0.245117,-0.754688,0.065379,0.020144,0.000000,0.000000,-9.810000,1.0
155765492,1686767228565806207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.696993,-4.263105,-0.046523,-0.373677,0.656890,0.309629,0.577054,0.585683,-0.730228,-0.246349,-0.751988,0.065490,0.018076,0.000000,0.000000,-9.810000,1.0
155766446,1686767228566760207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.696435,-4.263802,-0.046758,-0.373889,0.656800,0.309857,0.576896,0.584577,-0.730463,-0.247880,-0.754504,0.069892,0.015367,0.000000,0.000000,-9.810000,1.0
155767445,1686767228567759207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.695852,-4.264532,-0.047007,-0.374113,0.656705,0.310097,0.576730,0.583137,-0.730803,-0.248988,-0.758877,0.067535,0.011284,0.000000,0.000000,-9.810000,1.0
155768444,1686767228568758207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.695270,-4.265262,-0.047256,-0.374339,0.656608,0.310338,0.576564,0.581417,-0.731228,-0.249286,-0.765980,0.062460,0.012544,0.000000,0.000000,-9.810000,1.0
155769443,1686767228569757207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.694689,-4.265994,-0.047505,-0.374565,0.656509,0.310583,0.576399,0.580428,-0.731476,-0.249615,-0.767320,0.058294,0.015003,0.000000,0.000000,-9.810000,1.0
155770488,1686767228570802207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.694083,-4.266758,-0.047767,-0.374799,0.656406,0.310838,0.576226,0.580239,-0.731506,-0.250400,-0.762200,0.059640,0.018795,0.000000,0.000000,-9.810000,1.0
155771442,1686767228571756207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.693529,-4.267456,-0.048006,-0.375010,0.656314,0.311071,0.576069,0.580561,-0.731368,-0.250986,-0.753925,0.061476,0.024282,0.000000,0.000000,-9.810000,1.0
155772441,1686767228572755207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.692948,-4.268187,-0.048257,-0.375228,0.656220,0.311313,0.575903,0.580457,-0.731430,-0.252239,-0.748371,0.066155,0.025211,0.000000,0.000000,-9.810000,1.0
155773440,1686767228573754207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.692369,-4.268919,-0.048510,-0.375445,0.656128,0.311554,0.575736,0.579230,-0.731841,-0.252814,-0.752100,0.068411,0.028902,0.000000,0.000000,-9.810000,1.0
155774440,1686767228574754207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.691790,-4.269651,-0.048764,-0.375666,0.656035,0.311796,0.575566,0.577297,-0.732567,-0.254519,-0.760867,0.074213,0.023407,0.000000,0.000000,-9.810000,1.0
155775485,1686767228575799207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.691188,-4.270417,-0.049030,-0.375899,0.655938,0.312050,0.575386,0.576073,-0.733010,-0.255313,-0.764989,0.078275,0.025591,0.000000,0.000000,-9.810000,1.0
155776432,1686767228576746207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.690642,-4.271112,-0.049272,-0.376111,0.655852,0.312281,0.575221,0.575617,-0.733207,-0.255933,-0.764112,0.081798,0.028159,0.000000,0.000000,-9.810000,1.0
155777438,1686767228577752207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.690063,-4.271849,-0.049530,-0.376335,0.655762,0.312525,0.575044,0.575317,-0.733381,-0.256714,-0.762236,0.088398,0.031210,0.000000,0.000000,-9.810000,1.0
155778437,1686767228578751207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.689488,-4.272582,-0.049787,-0.376558,0.655676,0.312767,0.574866,0.574873,-0.733589,-0.257066,-0.762308,0.093884,0.036038,0.000000,0.000000,-9.810000,1.0
155779436,1686767228579750207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.688914,-4.273315,-0.050044,-0.376780,0.655592,0.313008,0.574684,0.574644,-0.733800,-0.258280,-0.760772,0.107393,0.038145,0.000000,0.000000,-9.810000,1.0
155780481,1686767228580795207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.688313,-4.274083,-0.050315,-0.377013,0.655510,0.313259,0.574488,0.574348,-0.733997,-0.258863,-0.760375,0.118500,0.042886,0.000000,0.000000,-9.810000,1.0
155781435,1686767228581749207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.687766,-4.274783,-0.050562,-0.377226,0.655438,0.313486,0.574306,0.574239,-0.734146,-0.259827,-0.758917,0.129843,0.042727,0.000000,0.000000,-9.810000,1.0
155782434,1686767228582748207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.687192,-4.275517,-0.050822,-0.377452,0.655365,0.313723,0.574112,0.573393,-0.734494,-0.260093,-0.763876,0.138074,0.044534,0.000000,0.000000,-9.810000,1.0
155783433,1686767228583747207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.686619,-4.276251,-0.051082,-0.377680,0.655295,0.313959,0.573913,0.572464,-0.734916,-0.260703,-0.769498,0.149511,0.043989,0.000000,0.000000,-9.810000,1.0
155784433,1686767228584747207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.686047,-4.276986,-0.051343,-0.377911,0.655227,0.314196,0.573709,0.571725,-0.735282,-0.261143,-0.774261,0.164579,0.046523,0.000000,0.000000,-9.810000,1.0
155785477,1686767228585791207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.685450,-4.277755,-0.051616,-0.378155,0.655161,0.314441,0.573489,0.571271,-0.735530,-0.261335,-0.777360,0.179477,0.049187,0.000000,0.000000,-9.810000,1.0
155786431,1686767228586745207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.684904,-4.278457,-0.051865,-0.378378,0.655105,0.314666,0.573283,0.571526,-0.735427,-0.260202,-0.776346,0.189986,0.060628,0.000000,0.000000,-9.810000,1.0
155787430,1686767228587744207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.684333,-4.279192,-0.052125,-0.378611,0.655050,0.314902,0.573061,0.571270,-0.735523,-0.259446,-0.779483,0.202389,0.067110,0.000000,0.000000,-9.810000,1.0
155788430,1686767228588744207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.683761,-4.279928,-0.052384,-0.378845,0.655001,0.315137,0.572834,0.571534,-0.735522,-0.259220,-0.778680,0.219386,0.070620,0.000000,0.000000,-9.810000,1.0
155789429,1686767228589743207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.683190,-4.280663,-0.052644,-0.379081,0.654957,0.315369,0.572600,0.571343,-0.735729,-0.259265,-0.781456,0.238114,0.070302,0.000000,0.000000,-9.810000,1.0
155790474,1686767228590788207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.682593,-4.281433,-0.052914,-0.379332,0.654916,0.315609,0.572349,0.571352,-0.735839,-0.258740,-0.783201,0.254427,0.070548,0.000000,0.000000,-9.810000,1.0
155791427,1686767228591741207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.682049,-4.282135,-0.053161,-0.379564,0.654881,0.315827,0.572115,0.570718,-0.736167,-0.258046,-0.789934,0.266122,0.067165,0.000000,0.000000,-9.810000,1.0
155792427,1686767228592741207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.681478,-4.282871,-0.053418,-0.379812,0.654846,0.316053,0.571865,0.570600,-0.736293,-0.256671,-0.793143,0.276376,0.066442,0.000000,0.000000,-9.810000,1.0
155793426,1686767228593740207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.680908,-4.283608,-0.053674,-0.380063,0.654813,0.316279,0.571611,0.570089,-0.736567,-0.255600,-0.799282,0.290413,0.063130,0.000000,0.000000,-9.810000,1.0
155794425,1686767228594739207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.680338,-4.284345,-0.053929,-0.380317,0.654784,0.316503,0.571352,0.570032,-0.736670,-0.253508,-0.802748,0.301835,0.065416,0.000000,0.000000,-9.810000,1.0
155795470,1686767228595784207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.679741,-4.285115,-0.054193,-0.380587,0.654756,0.316736,0.571075,0.570119,-0.736802,-0.251781,-0.805351,0.319652,0.065843,0.000000,0.000000,-9.810000,1.0
155796424,1686767228596738207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.679197,-4.285819,-0.054432,-0.380835,0.654736,0.316947,0.570816,0.570394,-0.736857,-0.249606,-0.806756,0.334264,0.068105,0.000000,0.000000,-9.810000,1.0
155797423,1686767228597737207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.678627,-4.286555,-0.054681,-0.381097,0.654719,0.317165,0.570539,0.570836,-0.736936,-0.247724,-0.807042,0.354041,0.067687,0.000000,0.000000,-9.810000,1.0
155798423,1686767228598737207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.678056,-4.287293,-0.054927,-0.381363,0.654706,0.317380,0.570256,0.571131,-0.737067,-0.244807,-0.809068,0.366485,0.068200,0.000000,0.000000,-9.810000,1.0
155799422,1686767228599736207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.677491,-4.288009,-0.055199,-0.381662,0.654751,0.317465,0.569958,0.571857,-0.737144,-0.242042,-0.807914,0.384062,0.069178,0.000000,0.000000,-9.810000,1.0
155800467,1686767228600781207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.676893,-4.288779,-0.055450,-0.381943,0.654746,0.317685,0.569651,0.571929,-0.737431,-0.237694,-0.813083,0.393250,0.072953,0.000000,0.000000,-9.810000,1.0
155801420,1686767228601734207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.676348,-4.289483,-0.055675,-0.382203,0.654744,0.317887,0.569367,0.571932,-0.737807,-0.234214,-0.818108,0.404466,0.070851,0.000000,0.000000,-9.810000,1.0
155802422,1686767228602736207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.675774,-4.290223,-0.055908,-0.382479,0.654744,0.318097,0.569065,0.572163,-0.738147,-0.230203,-0.821706,0.414060,0.067524,0.000000,0.000000,-9.810000,1.0
155802610,1686767228602924207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.675666,-4.291396,-0.055437,-0.382491,0.654756,0.318143,0.569016,0.572738,-0.738345,-0.228139,-0.817434,0.418525,0.072576,0.000000,0.000000,-9.810000,1.0
155803446,1686767228603760207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.675193,-4.291994,-0.055656,-0.382757,0.654810,0.318188,0.568751,0.572788,-0.738767,-0.225173,-0.820763,0.424873,0.061923,0.000000,0.000000,-9.810000,1.0
155804446,1686767228604760207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.674620,-4.292733,-0.055879,-0.383040,0.654813,0.318392,0.568442,0.573242,-0.739161,-0.221115,-0.822452,0.438444,0.057290,0.000000,0.000000,-9.810000,1.0
155805491,1686767228605805207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.674021,-4.293506,-0.056107,-0.383339,0.654819,0.318602,0.568116,0.573245,-0.739651,-0.215688,-0.828509,0.446813,0.055730,0.000000,0.000000,-9.810000,1.0
155806444,1686767228606758207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.673474,-4.294211,-0.056311,-0.383615,0.654825,0.318793,0.567815,0.573580,-0.739977,-0.210842,-0.831249,0.457452,0.053859,0.000000,0.000000,-9.810000,1.0
155807444,1686767228607758207,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-2.672900,-4.294951,-0.056518,-0.383907,0.654834,0.318992,0.567496,0.574394,-0.740086,-0.204915,-0.830267,0.463190,0.053773,0.000000,0.000000,-9.810000,1.0
